Transaction ID,Merchant ID,Amount,Capture Method,Payment Method,Exact Date,Card Number,Card Holder Name,Installments,Card Brand,Issuer Bank,Issuer Country,Transaction Status,Transaction Type,Merchant Category Code (MCC),Currency,Fraud Indicator,Transaction Date,Transaction Time,Merchant City,Merchant State
TX04037,M4037,273.86,Online,Credit Card,2024-10-09 15:54:38,4864467322081567330,Martin Jackson,8,American Express,Citibank,UK,Pending,Chargeback,8163,EUR,0,2024-10-09,15:54:38,Amandamouth,Louisiana
TX04038,M4038,447.37,ATM,Debit Card,2025-01-02 06:35:01,3535845071887513,Carly Phillips,9,MasterCard,Wells Fargo,Canada,Approved,Purchase,9111,USD,0,2025-01-02,06:35:01,Port Kristie,Nebraska
TX04039,M4039,103.46,ATM,Credit Card,2025-03-09 07:50:13,6011097004099503,Amy Robinson,2,Discover,Citibank,USA,Pending,Purchase,8730,CAD,0,2025-03-09,07:50:13,Lake James,Iowa
TX04040,M4040,861.24,POS,Debit Card,2024-04-22 07:23:22,30254714627830,Scott Curry,10,MasterCard,HSBC,UK,Declined,Refund,9557,EUR,1,2024-04-22,07:23:22,Morganside,Arizona
TX04041,M4041,502.75,Online,Debit Card,2025-02-16 04:33:11,4897630240674491,Lisa Robinson,1,Discover,Chase,Germany,Pending,Purchase,9640,CAD,1,2025-02-16,04:33:11,Edwardsborough,Iowa
TX04042,M4042,827.53,Online,Debit Card,2024-07-19 00:37:12,3573555610954806,David Carlson,7,Discover,HSBC,UK,Approved,Chargeback,4924,USD,1,2024-07-19,00:37:12,Lauraberg,Wisconsin
TX04043,M4043,643.94,POS,Debit Card,2024-05-09 23:07:04,4888011247151638,Jessica Massey,6,Discover,Bank of America,USA,Approved,Chargeback,7567,GBP,0,2024-05-09,23:07:04,Barajasfurt,New Mexico
TX04044,M4044,144.15,Online,Credit Card,2025-02-21 21:40:13,4845018982283819087,Mark Flores,8,MasterCard,HSBC,Australia,Declined,Purchase,2480,EUR,1,2025-02-21,21:40:13,Perrymouth,Utah
TX04045,M4045,86.65,POS,Debit Card,2024-12-29 02:04:42,180065936918874,Dr. Henry Brown,10,Discover,Wells Fargo,Canada,Pending,Chargeback,8124,CAD,1,2024-12-29,02:04:42,Paulshire,Alabama
TX04046,M4046,685.77,Online,Debit Card,2024-11-11 08:17:16,213175748879650,Margaret Ryan,10,MasterCard,Wells Fargo,Australia,Declined,Refund,5625,GBP,1,2024-11-11,08:17:16,Richardstown,Virginia
TX04047,M4047,526.09,Online,Credit Card,2024-12-26 18:30:07,4542713847303836422,Makayla Clark,12,American Express,HSBC,Germany,Pending,Refund,3423,AUD,1,2024-12-26,18:30:07,Lisaberg,Mississippi
TX04048,M4048,34.38,ATM,Debit Card,2024-09-02 19:47:29,4107807045517705,Shawn Johnson,9,Visa,Chase,USA,Pending,Refund,6544,USD,1,2024-09-02,19:47:29,Brandonberg,Vermont
TX04049,M4049,513.89,Online,Credit Card,2025-03-10 07:14:51,577065358530,Jessica Mullins,5,American Express,Citibank,USA,Approved,Refund,1462,CAD,0,2025-03-10,07:14:51,Port Jasonburgh,Texas
TX04050,M4050,845.21,ATM,Credit Card,2024-10-15 07:32:29,589067962748,Monica Horne DDS,11,MasterCard,Chase,UK,Approved,Refund,5351,AUD,0,2024-10-15,07:32:29,Collinsville,Alaska
TX04051,M4051,596.99,ATM,Debit Card,2024-07-04 23:38:18,503814971761,Dylan Jackson,1,American Express,HSBC,Germany,Approved,Chargeback,2654,EUR,0,2024-07-04,23:38:18,Mariaport,Washington
TX04052,M4052,300.53,POS,Debit Card,2025-01-25 19:41:07,675987209144,Jonathan Roberts,5,MasterCard,Citibank,USA,Declined,Purchase,1306,EUR,0,2025-01-25,19:41:07,East Natalietown,West Virginia
TX04053,M4053,538.47,POS,Debit Card,2024-11-23 09:13:08,3530986046719103,William Nelson,8,MasterCard,Chase,Germany,Declined,Chargeback,2998,USD,0,2024-11-23,09:13:08,Hudsonchester,Massachusetts
TX04054,M4054,253.38,Online,Debit Card,2024-11-02 10:18:46,36912694027743,Christine Ward,2,MasterCard,HSBC,Germany,Declined,Purchase,7215,GBP,0,2024-11-02,10:18:46,Lake Steven,Virginia
TX04055,M4055,564.64,Online,Credit Card,2024-05-23 19:34:09,377197667694490,Austin Boyd,10,MasterCard,Wells Fargo,Canada,Pending,Chargeback,6674,EUR,1,2024-05-23,19:34:09,Erikaberg,Arizona
TX04056,M4056,394.85,Online,Debit Card,2024-07-15 23:56:27,4567295944148058,Thomas Ware,1,Discover,HSBC,Canada,Pending,Refund,1482,CAD,1,2024-07-15,23:56:27,East Melissashire,Pennsylvania
TX04057,M4057,514.54,ATM,Debit Card,2024-03-27 07:08:40,5538265773911598,Crystal Andrews,3,MasterCard,HSBC,Germany,Approved,Chargeback,2315,CAD,0,2024-03-27,07:08:40,Wagnermouth,Maryland
TX04058,M4058,489.36,POS,Credit Card,2024-09-14 23:58:31,4193827014057221435,Ashley Richardson,7,Visa,Wells Fargo,USA,Pending,Chargeback,6080,USD,1,2024-09-14,23:58:31,Brianmouth,Missouri
TX04059,M4059,423.33,ATM,Credit Card,2024-04-24 13:08:51,343161336207481,Natasha Morris,2,Discover,HSBC,UK,Pending,Purchase,5413,CAD,0,2024-04-24,13:08:51,Obrienfort,Mississippi
TX04060,M4060,991.99,POS,Credit Card,2024-10-08 22:28:47,5554716132670118,Timothy Lopez,1,Visa,Citibank,Australia,Pending,Purchase,5528,USD,0,2024-10-08,22:28:47,Meganborough,Louisiana
TX04061,M4061,888.8,ATM,Credit Card,2024-05-17 15:05:48,4700024763946682651,Barbara Thomas,1,American Express,Wells Fargo,UK,Approved,Purchase,5861,GBP,0,2024-05-17,15:05:48,Kellyton,Ohio
TX04062,M4062,36.89,POS,Debit Card,2024-08-12 21:53:33,180072270769095,Antonio Floyd,12,Visa,Bank of America,Canada,Approved,Chargeback,2422,CAD,1,2024-08-12,21:53:33,Lake Philiphaven,Nevada
TX04063,M4063,495.16,POS,Credit Card,2024-11-13 17:48:09,4280394529022,Kathleen Alexander,10,American Express,Wells Fargo,Australia,Pending,Purchase,6745,GBP,1,2024-11-13,17:48:09,East Tyler,New Hampshire
TX04064,M4064,882.83,POS,Credit Card,2024-08-18 15:50:02,4346799395213322458,Theresa Leblanc,9,Discover,Bank of America,UK,Approved,Chargeback,6916,EUR,0,2024-08-18,15:50:02,South Jesse,West Virginia
TX04065,M4065,757.07,POS,Debit Card,2024-09-19 18:05:51,3551408074959893,Xavier Jones,5,MasterCard,HSBC,Canada,Declined,Purchase,5475,EUR,0,2024-09-19,18:05:51,Lake Matthew,New Hampshire
TX04066,M4066,12.36,Online,Debit Card,2024-09-27 13:39:12,4994151646893841921,Michael Franklin DDS,9,MasterCard,Citibank,USA,Pending,Purchase,5030,GBP,1,2024-09-27,13:39:12,Laurentown,Oregon
TX04067,M4067,959.95,POS,Debit Card,2024-11-13 11:31:33,502041669222,Jonathan Carrillo,8,Visa,Bank of America,USA,Pending,Refund,3767,USD,0,2024-11-13,11:31:33,Johnbury,Massachusetts
TX04068,M4068,5.87,ATM,Credit Card,2024-04-11 05:16:15,3523621161372284,Mr. Gregory Weaver,12,MasterCard,Wells Fargo,Germany,Approved,Refund,9478,CAD,0,2024-04-11,05:16:15,East Melodyland,Nebraska
TX04069,M4069,640.8,ATM,Credit Card,2024-05-04 08:03:04,3500327288489434,Roy Harris,7,Discover,HSBC,Germany,Pending,Chargeback,6454,GBP,1,2024-05-04,08:03:04,Meganton,Iowa
TX04070,M4070,27.52,Online,Debit Card,2024-04-17 06:01:35,4577568373428524,Megan Shepherd,8,American Express,Bank of America,Germany,Pending,Purchase,3086,CAD,0,2024-04-17,06:01:35,South Amytown,Kansas
TX04071,M4071,516.21,Online,Credit Card,2024-08-15 03:01:45,4841135733747546,Megan Fisher,9,Visa,Wells Fargo,Germany,Pending,Chargeback,7487,USD,0,2024-08-15,03:01:45,Port Kaitlyn,Arizona
TX04072,M4072,40.82,Online,Credit Card,2024-08-21 23:28:33,4367563020135366603,Robert Wright,12,American Express,HSBC,Australia,Declined,Refund,9473,EUR,0,2024-08-21,23:28:33,Manuelton,Ohio
TX04073,M4073,929.71,POS,Debit Card,2024-11-22 08:18:04,4132501417183019,Christina Cox,7,Discover,Citibank,Australia,Pending,Refund,3291,USD,1,2024-11-22,08:18:04,North Johnhaven,Missouri
TX04074,M4074,33.91,Online,Credit Card,2024-12-14 13:08:19,2270875647386642,Suzanne Carlson,9,MasterCard,Bank of America,UK,Approved,Refund,5055,AUD,0,2024-12-14,13:08:19,Josephton,Vermont
TX04075,M4075,123.33,ATM,Credit Card,2024-08-20 10:47:33,4295243160122884050,Laura Adams,8,MasterCard,Bank of America,Canada,Pending,Chargeback,5330,CAD,1,2024-08-20,10:47:33,South Anthony,Colorado
TX04076,M4076,891.68,POS,Credit Card,2024-10-10 06:56:34,4660986412395249,Justin Patrick,9,Visa,Wells Fargo,Germany,Pending,Purchase,3047,CAD,1,2024-10-10,06:56:34,Port Robert,South Dakota
TX04077,M4077,680.59,Online,Credit Card,2024-09-08 13:14:26,344184869682804,Scott Anderson,10,MasterCard,Chase,Germany,Pending,Refund,8633,USD,0,2024-09-08,13:14:26,Danielbury,Alabama
TX04078,M4078,730.77,ATM,Credit Card,2024-09-11 15:23:36,30268561661353,Stephanie Paul,9,MasterCard,Chase,USA,Approved,Purchase,4871,AUD,1,2024-09-11,15:23:36,South Nathan,Nebraska
TX04079,M4079,644.37,Online,Debit Card,2024-08-12 00:02:21,347271607350070,Mrs. Amanda Matthews MD,8,MasterCard,HSBC,Australia,Pending,Chargeback,2115,AUD,0,2024-08-12,00:02:21,East Hannah,New Hampshire
TX04080,M4080,520.16,Online,Credit Card,2024-05-14 13:29:49,6011960920559233,John Hughes,4,Discover,Chase,USA,Approved,Refund,6257,GBP,1,2024-05-14,13:29:49,Davismouth,Oklahoma
TX04081,M4081,183.85,ATM,Debit Card,2024-08-12 13:43:29,572339076513,Kevin Hernandez,7,Discover,Chase,Canada,Declined,Refund,4015,CAD,0,2024-08-12,13:43:29,New Jamesside,Ohio
TX04082,M4082,427.93,Online,Debit Card,2024-09-29 19:07:56,377189459598633,Janice Peterson,4,American Express,HSBC,Germany,Approved,Purchase,8035,AUD,1,2024-09-29,19:07:56,Marissatown,Washington
TX04083,M4083,940.43,Online,Credit Card,2024-04-11 08:57:59,3552535808477278,Taylor Stokes,9,MasterCard,Bank of America,Australia,Approved,Refund,6698,CAD,1,2024-04-11,08:57:59,North Nicholas,Mississippi
TX04084,M4084,193.26,ATM,Credit Card,2025-02-02 15:55:03,3532060573991812,Brandon Mills,4,Visa,Citibank,Canada,Declined,Purchase,3593,AUD,0,2025-02-02,15:55:03,South Shane,Oregon
TX04085,M4085,214.51,Online,Debit Card,2025-01-29 16:29:59,6011842059266295,Daniel Acosta,2,Visa,Bank of America,Australia,Approved,Chargeback,7343,EUR,1,2025-01-29,16:29:59,New Reneebury,New Mexico
TX04086,M4086,675.97,ATM,Debit Card,2024-09-15 05:15:33,3523291193217970,Kenneth Palmer,8,American Express,Chase,UK,Declined,Purchase,9158,CAD,0,2024-09-15,05:15:33,Rogerschester,North Carolina
TX04087,M4087,898.35,POS,Debit Card,2024-07-22 16:17:00,3550933834786279,Thomas King,3,MasterCard,Citibank,Germany,Declined,Refund,4106,EUR,0,2024-07-22,16:17:00,South Jonathan,Tennessee
TX04088,M4088,554.62,POS,Credit Card,2024-07-07 15:42:16,4724200740810,Zachary Jones,12,Visa,Bank of America,Germany,Declined,Refund,2649,AUD,1,2024-07-07,15:42:16,Alvarezmouth,South Dakota
TX04089,M4089,945.36,POS,Debit Card,2025-02-23 04:34:20,676245996621,Mr. Richard Vazquez,5,American Express,Chase,Australia,Declined,Chargeback,2221,GBP,0,2025-02-23,04:34:20,West Krystal,Iowa
TX04090,M4090,495.83,Online,Credit Card,2024-12-29 05:27:53,4245146206193243,Jessica Holland,2,Visa,Chase,Canada,Pending,Refund,4424,AUD,0,2024-12-29,05:27:53,Jeffreystad,Indiana
TX04091,M4091,496.14,POS,Credit Card,2024-11-27 09:24:40,30141832692830,Penny Hanson,2,MasterCard,HSBC,Australia,Pending,Chargeback,7895,CAD,0,2024-11-27,09:24:40,North Kennethfort,Alaska
TX04092,M4092,26.32,ATM,Debit Card,2024-03-23 06:22:03,213102555955498,Alison Warner,1,American Express,HSBC,USA,Approved,Purchase,1474,USD,0,2024-03-23,06:22:03,Henrystad,Arkansas
TX04093,M4093,881.1,ATM,Credit Card,2024-03-17 03:27:34,4888860293463929,Rebecca Nguyen,8,Visa,Bank of America,Germany,Pending,Purchase,1618,USD,1,2024-03-17,03:27:34,New Donna,New York
TX04094,M4094,196.86,ATM,Debit Card,2024-04-15 11:15:58,503830324987,Brad Pearson,3,American Express,Wells Fargo,USA,Pending,Chargeback,2662,EUR,0,2024-04-15,11:15:58,Port Eric,Iowa
TX04095,M4095,793.65,Online,Credit Card,2024-05-10 13:41:07,30526970053508,Kathleen Fuller,2,Visa,HSBC,Australia,Pending,Refund,8045,USD,1,2024-05-10,13:41:07,Ashleymouth,New Hampshire
TX04096,M4096,831.13,Online,Debit Card,2024-08-02 23:44:05,4224480909534873,Melissa Butler,12,MasterCard,Wells Fargo,Germany,Approved,Chargeback,1711,CAD,0,2024-08-02,23:44:05,Grantborough,West Virginia
TX04097,M4097,639.7,POS,Credit Card,2024-05-22 15:24:55,6521116367007144,Deborah Mendez,8,Visa,Wells Fargo,Germany,Pending,Purchase,3332,GBP,1,2024-05-22,15:24:55,Port Vickiechester,Iowa
TX04098,M4098,72.69,POS,Debit Card,2024-07-15 20:44:36,4914274676029075,John Baker,4,MasterCard,Bank of America,Canada,Declined,Refund,5721,CAD,0,2024-07-15,20:44:36,Samanthaborough,Rhode Island
TX04099,M4099,795.22,ATM,Debit Card,2024-09-28 13:48:32,36447657099173,Julia Horton,2,Discover,Citibank,Australia,Pending,Purchase,3100,USD,0,2024-09-28,13:48:32,South Garyborough,Oklahoma
TX04100,M4100,368.77,Online,Debit Card,2024-10-04 14:56:13,6587940256517975,Rachael Carney,3,Visa,Bank of America,USA,Pending,Chargeback,2254,GBP,1,2024-10-04,14:56:13,Gonzalezbury,Wisconsin
TX04101,M4101,552.29,POS,Credit Card,2024-05-13 17:05:21,4887797942116824,Kevin Simpson,5,Visa,Wells Fargo,UK,Pending,Chargeback,6113,AUD,0,2024-05-13,17:05:21,Martinville,South Carolina
TX04102,M4102,916.35,ATM,Debit Card,2024-05-26 06:49:41,2270383863599055,Timothy Martin,7,American Express,Chase,Australia,Pending,Refund,1773,USD,1,2024-05-26,06:49:41,North Kyle,Arkansas
TX04103,M4103,252.55,ATM,Credit Card,2024-07-23 09:11:20,4417282166931694,Beverly Potts,2,Discover,Chase,Germany,Declined,Purchase,9449,GBP,1,2024-07-23,09:11:20,Lopezshire,Florida
TX04104,M4104,503.58,ATM,Debit Card,2024-08-02 01:15:31,4536757995246378,Robert Murphy,11,American Express,Wells Fargo,Germany,Approved,Refund,7796,GBP,1,2024-08-02,01:15:31,Jenniferport,Virginia
TX04105,M4105,818.55,POS,Credit Card,2024-04-25 21:56:17,3531510472873660,Latasha Montoya MD,8,American Express,Citibank,UK,Approved,Refund,1471,AUD,0,2024-04-25,21:56:17,North Antonio,Wisconsin
TX04106,M4106,4.42,POS,Credit Card,2025-01-01 22:29:48,378059530237833,Shawn Goodman,4,Discover,Chase,UK,Declined,Refund,2571,GBP,1,2025-01-01,22:29:48,West Mary,Tennessee
TX04107,M4107,2.31,ATM,Debit Card,2024-08-08 14:23:48,4892165968911176,Kimberly Mendoza,11,American Express,Wells Fargo,USA,Pending,Refund,3561,CAD,0,2024-08-08,14:23:48,Lake Michael,Arkansas
TX04108,M4108,35.72,POS,Debit Card,2024-07-26 16:48:56,3537797464276069,Corey Ortega,10,Visa,Chase,Germany,Declined,Chargeback,5888,EUR,1,2024-07-26,16:48:56,West Leah,Maine
TX04109,M4109,325.8,Online,Debit Card,2024-11-18 06:39:04,30052786133806,Tyler Graham,9,Visa,Citibank,UK,Declined,Refund,3187,CAD,1,2024-11-18,06:39:04,New Christopher,South Dakota
TX04110,M4110,891.52,POS,Debit Card,2024-10-20 15:06:53,4198115347155988,Kari Jackson,10,MasterCard,Bank of America,Canada,Pending,Chargeback,6622,EUR,0,2024-10-20,15:06:53,Port Vincent,West Virginia
TX04111,M4111,957.46,ATM,Credit Card,2024-09-02 20:44:55,4912602729067152999,Michael Gardner,11,Discover,Citibank,USA,Pending,Purchase,8276,USD,0,2024-09-02,20:44:55,South Anthony,Indiana
TX04112,M4112,579.32,POS,Credit Card,2024-06-20 02:17:36,6011549950952218,Anthony Randall,5,American Express,Wells Fargo,USA,Pending,Refund,8056,AUD,1,2024-06-20,02:17:36,West Sarabury,Iowa
TX04113,M4113,676.0,ATM,Credit Card,2025-01-12 14:38:48,5504066899657671,Michelle Shepherd,4,MasterCard,HSBC,Australia,Pending,Chargeback,3223,EUR,0,2025-01-12,14:38:48,Lake Loribury,Utah
TX04114,M4114,404.44,POS,Credit Card,2024-09-06 06:41:38,675980029416,Brittany Sanchez,12,Discover,HSBC,USA,Declined,Purchase,3717,GBP,1,2024-09-06,06:41:38,Jeffreyfort,North Carolina
TX04115,M4115,810.93,POS,Credit Card,2025-02-13 02:08:24,213160653915780,Nicole Stewart,1,Visa,Chase,Canada,Approved,Chargeback,2124,USD,0,2025-02-13,02:08:24,Lake Jacob,Connecticut
TX04116,M4116,26.05,ATM,Debit Card,2024-09-12 23:23:55,4632909494846686,Chase Wagner,10,Discover,Wells Fargo,USA,Pending,Refund,9267,CAD,1,2024-09-12,23:23:55,Port Benjaminhaven,Nebraska
TX04117,M4117,280.9,ATM,Credit Card,2024-10-19 13:15:50,4410903164355,Leslie Meyer,1,American Express,HSBC,USA,Declined,Refund,4130,USD,0,2024-10-19,13:15:50,Debramouth,North Carolina
TX04118,M4118,804.57,ATM,Credit Card,2024-12-26 13:42:48,4602644844415321340,David Chapman,10,Discover,Citibank,USA,Approved,Purchase,3382,GBP,1,2024-12-26,13:42:48,North Drew,Georgia
TX04119,M4119,640.58,Online,Credit Card,2024-07-31 02:50:53,30149793478073,Michael Nichols,1,MasterCard,Citibank,Canada,Approved,Purchase,3353,AUD,0,2024-07-31,02:50:53,New Robertchester,Maine
TX04120,M4120,685.55,POS,Credit Card,2024-07-24 17:02:13,6517794039815775,Sonya Munoz,7,Discover,Bank of America,Canada,Declined,Purchase,6683,CAD,1,2024-07-24,17:02:13,Brownberg,Minnesota
TX04121,M4121,57.48,ATM,Credit Card,2024-04-10 02:47:54,4419413282533450790,Derek Brown,5,Visa,HSBC,USA,Pending,Chargeback,6354,USD,1,2024-04-10,02:47:54,Jessicatown,North Carolina
TX04122,M4122,509.42,Online,Credit Card,2024-08-30 05:21:04,3552433687288182,Matthew King,4,MasterCard,Citibank,Canada,Pending,Purchase,5923,GBP,1,2024-08-30,05:21:04,Port Patrickshire,West Virginia
TX04123,M4123,662.51,POS,Credit Card,2024-08-05 23:23:18,213170812112534,George Henson,9,Discover,Chase,Germany,Declined,Purchase,7739,CAD,1,2024-08-05,23:23:18,Angelatown,Mississippi
TX04124,M4124,201.03,Online,Debit Card,2025-02-09 00:09:50,30497761471681,Sean Johnson,5,Visa,Citibank,Germany,Approved,Purchase,5220,CAD,1,2025-02-09,00:09:50,Port Zacharystad,Oregon
TX04125,M4125,287.44,Online,Credit Card,2024-10-20 00:48:42,4723408495170386,Joyce Harvey,3,Visa,Chase,USA,Approved,Refund,6652,USD,0,2024-10-20,00:48:42,Hendrickschester,Delaware
TX04126,M4126,497.24,ATM,Credit Card,2024-08-16 06:12:49,6506111313028848,Tyler Matthews,2,MasterCard,Wells Fargo,Australia,Pending,Refund,6159,GBP,0,2024-08-16,06:12:49,North Kristenfurt,Oregon
TX04127,M4127,847.61,Online,Debit Card,2024-12-29 20:29:18,3581169609339613,Joseph Clark,8,Visa,HSBC,Australia,Pending,Refund,9555,USD,0,2024-12-29,20:29:18,Debbieland,Illinois
TX04128,M4128,636.67,POS,Credit Card,2024-09-24 04:49:14,36572246243840,Stephen Ibarra,9,Discover,HSBC,USA,Pending,Refund,5481,USD,0,2024-09-24,04:49:14,North Emilyfort,Wyoming
TX04129,M4129,647.63,POS,Debit Card,2024-08-23 16:47:04,4492090942199,Whitney Freeman DDS,9,Visa,Wells Fargo,Canada,Declined,Refund,4842,EUR,0,2024-08-23,16:47:04,South Michaelfort,North Dakota
TX04130,M4130,219.2,ATM,Debit Card,2024-05-18 19:33:44,3595271297731103,Michael Baker,11,American Express,Bank of America,Germany,Approved,Chargeback,2079,EUR,0,2024-05-18,19:33:44,West Justinhaven,Pennsylvania
TX04131,M4131,341.12,ATM,Debit Card,2024-10-17 05:36:19,4403282427830913,Catherine Barnes,2,Discover,Bank of America,Australia,Declined,Refund,4015,AUD,1,2024-10-17,05:36:19,Hillchester,Montana
TX04132,M4132,457.79,Online,Debit Card,2024-05-26 06:47:46,3595908399272631,William Lopez,7,Visa,HSBC,Canada,Declined,Chargeback,9970,CAD,1,2024-05-26,06:47:46,Port Paulafurt,Alaska
TX04133,M4133,290.47,ATM,Debit Card,2024-04-22 23:41:13,377729823564785,Timothy Austin,6,Visa,Wells Fargo,USA,Pending,Chargeback,2446,USD,1,2024-04-22,23:41:13,New Jeffreyport,Maine
TX04134,M4134,519.91,POS,Debit Card,2024-11-28 11:29:38,371891790674256,Joseph Smith,10,MasterCard,Chase,USA,Pending,Purchase,8635,EUR,0,2024-11-28,11:29:38,Younghaven,Missouri
TX04135,M4135,633.19,Online,Debit Card,2024-09-22 16:48:56,503874229142,Ricardo Aguirre,2,American Express,HSBC,Canada,Approved,Chargeback,7050,USD,0,2024-09-22,16:48:56,Lake Garyside,North Carolina
TX04136,M4136,932.12,ATM,Credit Card,2024-11-21 21:52:55,4647022693189545,April Caldwell,7,MasterCard,Chase,UK,Declined,Purchase,6149,AUD,0,2024-11-21,21:52:55,Port James,North Dakota
TX04137,M4137,744.89,ATM,Debit Card,2024-10-08 04:28:12,30436029709730,Hayley Sullivan,9,Visa,Citibank,Canada,Approved,Chargeback,6597,GBP,1,2024-10-08,04:28:12,West Craigport,New Mexico
TX04138,M4138,478.31,ATM,Debit Card,2024-07-27 04:36:37,213182437065104,Eric Summers,9,MasterCard,HSBC,Australia,Pending,Chargeback,9597,CAD,0,2024-07-27,04:36:37,New Kelsey,Iowa
TX04139,M4139,977.4,POS,Credit Card,2024-09-17 02:44:20,180074922852162,Zachary Martinez,7,MasterCard,Wells Fargo,Germany,Pending,Chargeback,7847,EUR,1,2024-09-17,02:44:20,South Michael,South Dakota
TX04140,M4140,893.52,POS,Credit Card,2025-01-31 18:12:13,180058979529377,Billy Williams,5,American Express,Bank of America,Germany,Approved,Refund,1826,GBP,0,2025-01-31,18:12:13,Lake Matthewmouth,South Dakota
TX04141,M4141,165.88,POS,Debit Card,2025-01-15 12:17:11,3555779346462866,Jessica Harrell,5,American Express,Wells Fargo,USA,Approved,Chargeback,5480,USD,1,2025-01-15,12:17:11,Jennifershire,Florida
TX04142,M4142,445.55,POS,Debit Card,2024-09-01 00:46:26,3555208740632544,Melissa Ryan,4,Discover,Wells Fargo,Germany,Pending,Chargeback,5427,GBP,0,2024-09-01,00:46:26,South Michael,Maryland
TX04143,M4143,221.38,ATM,Credit Card,2024-09-08 19:06:07,4748187708540,Kristina Torres,7,Discover,Wells Fargo,Germany,Declined,Refund,4978,USD,0,2024-09-08,19:06:07,West Sarah,Hawaii
TX04144,M4144,140.39,ATM,Debit Card,2024-03-29 03:26:04,347051170535103,Bruce Wood,9,American Express,HSBC,Australia,Pending,Chargeback,4855,EUR,1,2024-03-29,03:26:04,Lake Wendyfort,Connecticut
TX04145,M4145,554.78,ATM,Credit Card,2025-03-06 09:41:27,3512910394944743,Rodney Baker,7,Visa,Bank of America,UK,Approved,Purchase,1497,USD,0,2025-03-06,09:41:27,Larsonfort,West Virginia
TX04146,M4146,56.07,ATM,Credit Card,2024-05-05 11:29:11,6565292601427484,Amy Oneill,4,American Express,HSBC,Germany,Approved,Purchase,3378,USD,1,2024-05-05,11:29:11,Blackside,Massachusetts
TX04147,M4147,940.24,Online,Credit Card,2025-02-28 06:41:26,4379369796077314351,Kristi Howard,7,Discover,Bank of America,Germany,Approved,Chargeback,1776,EUR,0,2025-02-28,06:41:26,New Darlene,Maine
TX04148,M4148,54.33,POS,Debit Card,2024-03-19 14:55:35,36216500519566,Alexandra Dunn,7,American Express,Wells Fargo,Canada,Pending,Refund,9578,GBP,0,2024-03-19,14:55:35,Susanport,South Dakota
TX04149,M4149,848.89,ATM,Credit Card,2024-10-04 23:37:56,30361435901806,Dominic Freeman,8,American Express,Chase,UK,Approved,Chargeback,2985,GBP,0,2024-10-04,23:37:56,Rodneymouth,Nevada
TX04150,M4150,371.88,POS,Credit Card,2024-10-16 16:05:27,343414670049625,Cheryl Olson,12,American Express,Citibank,Germany,Declined,Chargeback,4190,AUD,1,2024-10-16,16:05:27,New Dean,South Dakota
